MOCS ID,Fiscal Year,Source,Council Member,Legal Name of Organization,EIN,Status,amount,Agency,Program Name,Address,Address 2 (optional),City,State,Postcode,Purpose of Funds,Fiscal Conduit Name,FC EIN,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
FY16 6429,2016,NYC Cleanup,Reynoso,Association of Community Employment Programs for the Homeless (ACE),133846431,Cleared,40000,DYCD,,598 Broadway 7th Floor,,NY,New YorkNY,10012,Funds will be used for street maintenance of Broadway.,,,MANHATTAN,40.725045,-73.997085,2,1,43,1007945,1005110015,SoHo-TriBeCa-Civic Center-Little Italy
FY16 2869,2016,Boro,Manhattan Delegation,"National Black Theatre Workshop, Inc.",132632596,Cleared,10556,DCLA,,2031-33 Fifth Avenue,New York,New York,New YorkNY,10035,"To support the theatre's Thru its Theatre Arts Program ticket subsidy program; the Soul Series Playwrights Lab for 13 new playwrights with one playwright in residency at NBT; Thru it Entrepreneurial Artists Program; and to support making spaces affordable for artists, community  membership organizations to use for meetings, rehearsals and events.",,,MANHATTAN,40.806783,-73.941984,11,9,198,1054026,1017500001,East Harlem North
FY16 1812,2016,Local,Salamanca,"God's Love We Deliver, Inc.",133366846,Cleared,10000,DOHMH,,630 Flushing Avenue 7th Floor,,Brooklyn,New YorkNY,11206,"Funding to support the provision of home-delivered meals and medical nutrition therapy to seriously ill people, their children and their senior caregivers citywide.",,,BROOKLYN,40.699963,-73.948449,3,36,257,3329628,3017200001,Bedford
FY16 4649,2016,Local,Levine,Washington Heights Corner Project,208672015,Cleared,5000,DOHMH,,566 West 181st Street,2nd Floor,New York,New YorkNY,10033,"To support Washington Heights CORNER Project's Community Outreach, which serves populations such as the street-homeless and offers them space to get off the streets, access to health and care coordination services, and support groups on drug use management and basic living skills. Funds for Community Outreach will help expand onsite services, increase frequency of support groups and topics, and increase street-based outreach.",,,MANHATTAN,40.849027,-73.933055,12,10,269,1063636,1021530063,Washington Heights North
FY16 5618,2016,Young Adult Institute & Workshop,,"Young Adult Institute, Inc.",112030172,Cleared,50000,DOHMH,,460 West 34th Street,,New York,New YorkNY,10001-2382,"This allocation enhances YAI’s three adult rehabilitation and recreation programs: the Manhattan Evening Adjustment Program (MEAP), the Bronx Evening Adjustment Program (BEAP); and the Alumni Club. These programs provide essential socialization and community inclusion services for adults with developmental disabilities (DD).",,,MANHATTAN,40.754329,-73.998578,4,3,103,1012843,1007310001,Hudson Yards-Chelsea-Flatiron-Union Square
FY16 2435,2016,Local,Cumbo,Legal Aid Society,135562265,Cleared,4500,DSS/HRA,,The Legal Aid Society,199 Water Street,New York,NY,10038,Funding will be used to support Citywide Civil Legal Services,,,,,,,,,,,
FY16 1338,2016,Boro,Brooklyn Delegation,"Doe Fund, Inc., The",133412540,Cleared,28750,DHS,,232 E 84th Street,,New York,New YorkNY,10028,Cleaning services in Council District 47,,,MANHATTAN,40.777142,-73.954102,8,5,138,1048714,1015290033,Yorkville
FY16 4278,2016,Aging,Kallos,"Stanley M. Isaacs Neighborhood Center, Inc.",132572034,Cleared,20000,DFTA,,415 East 93rd Street,,New York,New YorkNY,10128,"Funding for Senior Services in support of wellness, nutrition, and fitness activities including the cost of instructors and supplies.",,,MANHATTAN,40.780904,-73.945112,8,5,152,1082367,1015730001,Yorkville
FY16 5338,2016,Cultural After-School Adventure (CASA),Rosenthal,"Wingspan Arts, Inc",134189808,Cleared,20000,DCLA,West Side Collaborative Middle School,,,,,,This funding supports after-school programs that are in partnership with cultural programs and institutions to provide arts enrichment citywide.,,,,,,,,,,,
FY16 2560,2016,Local,Ferreras-Copeland,Make the Road New York,113344389,Cleared,30000,DYCD,,92-10 Roosevelt Ave,,Jackson Heights,New YorkNY,11372,Funding will support MRNY outreach and education efforts with parents and students around issues of overcrowding and quality education in District 21.,,,QUEENS,40.748623,-73.874487,4,21,469,4038783,4015500020,Elmhurst
FY16 4729,2016,Local,Dickens,"William F. Ryan Community Health Center, Inc.",132884976,Cleared,5000,DOHMH,,565 Manhattan Avenue,,New York,New YorkNY,10027,"Funds will serve to assist in buying the purchase of a new Electrocardiography (EKG) Machine. New equipment would improve patients’ experience and quality of care, by allowing patient results to be stored and retrieved more quickly and efficiently, and allowing practitioners to better coordinate and collaborate on patients’ care.",,,MANHATTAN,40.809719,-73.953411,9,9,20901,1059273,1019500014,Morningside Heights
FY16 1558,2016,Local,Rosenthal,Film Society of Lincoln Center,237042553,Cleared,5000,DCLA,,165 West 63rd Street,,New York,New YorkNY,10023,"Funding to support the CineKids Program, which brings filmmaking into elementary classrooms to bolster literacy learning in Community School District 3s P.S. 191, P.S. 75",,,,,,,,,,,
FY16 1480,2016,Youth,Rose,Empowerment Zone,142009368,Cleared,15000,DYCD,,180 Park Hill Ave LH SI NY 10304,,Staten Island,New YorkNY,10304,"Funds will be use to hire staff, provide stipends for volunteers, computer purchases and upgrades and program supplies for the Bridging the Digital Divide program.",,,STATEN IS,40.614572,-74.082129,1,49,40,5109256,5029220265,Grymes Hill-Clifton-Fox Hills
FY16 5953,2016,Parks Equity Initiative,Torres,City Parks Foundation,133561657,Cleared,6000,DPR,Edgar Allen Poe Park,833 Fifth Avenue,,New York,,10065,Spring Programs for Children and Teens.,,,MANHATTAN,40.767602,-73.970592,64,6,143,1041068,1013790001,park-cemetery-etc-Manhattan
FY16 3431,2016,Local,Levin,Outreach Development Corporation,112518262,Cleared,8000,DYCD,,117-11 Myrtle Ave,,Richmond Hill,New YorkNY,11418,To support a part-time community outreach counselor in Greenpoint.,,,QUEENS,40.700036,-73.831881,9,29,132,4193457,4092620095,Richmond Hill
FY16 0326,2016,Anti-Poverty,Maisel,Bergen Beach Youth Organization,112598350,Cleared,10000,DYCD,,2335 Bergen Avenue,,Brooklyn,New YorkNY,11234,"To provide after school recreational activities to underserved, at risk young people.",,,BROOKLYN,40.61818,-73.899284,18,46,706,3346314,3084701350,Georgetown-Marine Park-Bergen Beach-Mill Basin
FY16 0023,2016,Youth,Dromm,"110th Precinct Community Council, Inc.",432025653,Cleared,5000,DYCD,,94-41 43rd Avenue,,Elmhurst,New YorkNY,11373,To support the National Night Out a crime / drug prevention awareness event.,,,QUEENS,40.745036,-73.870004,4,21,465,4445296,4015920072,Elmhurst
FY16 0766,2016,Local,Williams,"Center for NuLeadership on Urban Solutions, Inc.",454968344,Cleared,10000,DYCD,,510 Gates Avenue 1st Floor,,Brooklyn,New YorkNY,11216,"Funds will be used to support the projects and initiatives of the NuLeadership Services and Training Institute, which aims to provide service referral, legal advocacy, leadership and civic restoration training for individuals with a criminal record history. More specifically, the funds will be used to support Project ReNu, a civic restoration service  assisting individuals with employment, housing, and education; a mentoring and leadership academy for youth on probation; a training/technical assistance program for system stakeholders; and a training program around mediation and restorative justice.",,,BROOKLYN,40.68679,-73.945553,3,36,265,3051169,3018140023,Bedford
FY16 5080,2016,COMPASS Slot Restoration,,"Yeshivath Kehilath Yakov, Inc.",116003354,Cleared,84000,DYCD,Parent Hdqtrs,638 Bedford Avenue,,Brooklyn,NY,11249-8007,"This allocation restores more than 3,400 Comprehensive Afterschool System (COMPASS) program slots across four boroughs. Programs will provide afterschool and summer programming to elementary school-aged children.",,,BROOKLYN,40.702169,-73.958946,1,33,537,3332990,3022100038,Williamsburg
FY16 6246,2016,Food Pantries,Bronx Delegation,"Union Grove Baptist Church, The",135078662,Cleared,5000,DYCD,,1488 Hoe Avenue,,Bronx,NY,10460,"This allocation represents a restoration of $1.32 million from Fiscal 2015, as well as an enhancement of $612,000. This allocation represents funding to support a number of food pantries and soup kitchens citywide.",,,BRONX,40.832891,-73.889299,3,17,157,2010651,2029880014,Crotona Park East
FY16 2724,2016,Local,Kallos,"MFY Legal Services, Inc.",132622748,Cleared,8000,DSS/HRA,,299 Broadway,4th Floor,New York,New YorkNY,10007,"To provide free legal assistance — from advice to full representation — to low-income New Yorkers on housing, public benefits, disability rights, employment, consumer, foreclosure, nursing home, and family matters.",,,MANHATTAN,40.715046,-74.005591,1,1,33,1001648,1001500031,SoHo-TriBeCa-Civic Center-Little Italy
FY16 7171,2016,Cultural Immigrant Initiative,Palma,"Bronx River Art Center, Inc.",133261148,Cleared,15625,DCLA,,2064 Boston Rd,,Bronx,New YorkNY,10460,The funds will be used to support cultural organizations to provide programming focused on the cultural history or traditions of an immigrant community in New York City. This initiative would increase access to unique cultural offerings that focus on immigrant heritages.,,,BRONX,40.841762,-73.878688,6,15,361,2013282,2031400001,East Tremont
FY16 7887,2016,Infant Mortality Reduction,,"Forestdale, Inc.",111631747,Cleared,7204,DOHMH,,67-35 112th Street,,Forest Hill,New YorkNY,11375,"This allocation promotes women’s health before, during, and after pregnancy and works in areas with the highest infant mortality rates to improve maternal and child health outcomes through a network of community based providers offering a range of interventions: outreach, referrals, workshops, case management, and peer education.",,,QUEENS,40.729354,-73.842599,6,29,747,4441126,4022060006,Forest Hills
FY16 3575,2016,Local,Palma,"Pride Not Prejudice, Inc.",461334329,Cleared,3500,DOE,,407 Rugby Road,,Brooklyn,New YorkNY,11226,"To provide Pride not Prejudices presentations, focusing on homophobia, addiction, HIV, other STDs, teen pregnancy, bullying, cyber bullying, domestic violence, violence and intolerance in council District 18 public schools.",,,BROOKLYN,40.639804,-73.965096,14,40,520,3118700,3051570055,Flatbush
FY16 1576,2016,Local,Williams,Flatbush Development Corporation,510188251,Cleared,34000,DYCD,,1616 Newkirk Avenue,,brooklyn,New YorkNY,11226,"Funds will support afterschool summer programs, anti-violence activities, preserving affordable housing, eviction-prevention programs, tenant support programs, tenant organizing, low-income senior assistance, local clean-up/beautification, and the Flatbush Frolic Street Fair.",,,BROOKLYN,40.63604,-73.962241,14,40,518,3121203,3052370006,Flatbush
FY16 2931,2016,Local,Johnson,"New Alternatives for Children, Inc.",133149298,Cleared,7500,ACS,,37 West 26th Street,,new york,New YorkNY,10010,"To provide case management, counseling, parent support, medical/mental health services, and educational advocacy for families leaving preventive services or foster care.",,,MANHATTAN,40.744179,-73.989902,5,3,58,1015634,1008280009,Hudson Yards-Chelsea-Flatiron-Union Square
FY16 2083,2016,Anti-Poverty,Eugene,"Housing and Family Services of Greater New York, Inc.",112412584,Cleared,6500,HPD,,415 Albemarle Road,,Brooklyn,New YorkNY,11218-2351,"To prevent displacement by eviction or foreclosure through  mediation with landlords and lenders or mortgage servicers, assistance in accessing entitlements, relocation when necessary and other assistance.",,,BROOKLYN,40.64551,-73.976296,12,39,500,3124269,3053270041,Windsor Terrace
FY16 5797,2016,Child Advocacy Centers,,"Safe Horizon, Inc.",132946970,Cleared,248000,MOCJ,,2 Lafayette Street,2nd Floor,New York,New YorkNY,10007,"This allocation represents a restoration of $500,000 and an enhancement of $278,000, to support operating costs at the Child Advocacy Centers (CACs). CACs work hand-in-hand with law enforcement and child protective services to coordinate and expedite the investigation and prosecution of cases of child sexual abuse. Working with specially trained physicians, representatives from the ACS, detectives from the NYPD, and members of the District Attorney’s Office, the CACs help sexually abused children and their families navigate the criminal justice and social services systems. The CACs also provide short-term counseling, information, and referrals for children and families not involved in current investigations.",,,MANHATTAN,40.713723,-74.003586,1,1,31,1001672,1001550001,SoHo-TriBeCa-Civic Center-Little Italy
FY16 6690,2016,Communities of Color Nonprofit Stabilization Fund,,"Asian-American Coalition for Children and Families, Inc.",133682471,Cleared,33334,DYCD,,50 Broad St 18th floor,,NY,NY,10004,"This allocation represents a restoration of $2,500,000 from Fiscal 2015. The Communities of Color Nonprofit Stabilization Fund supports capacity building, strengthening and rescuing of nonprofit human service providers that serve communities of color. Support services include guidance in financial management, board development, fund development, nonprofit management and leadership training, information technology, facilitated collaborations and merger planning, and outcomes training.",,,MANHATTAN,40.705689,-74.011455,1,1,9,1000820,1000240036,Battery Park City-Lower Manhattan
FY16 4892,2016,Anti-Eviction and SRO Legal Services,,Goddard Riverside Community Center,131893908,Cleared,775000,DSS/HRA,,593 Columbus Avenue,,New York,New YorkNY,10024-1998,The anti- eviction legal service program provides legal assistance to low-and moderate-income families and Single Room Occupancy housing tenants faced with illegal evictions from their homes and helps to improve housing conditions.,,,MANHATTAN,40.788212,-73.970904,7,6,173,1079511,1012020001,Upper West Side
